"Time [ns]","V(FET_in) [mV]"
0,-2.66852925301647E-07
0.000174912043999958,-2.66852925301654E-07
0.000349824087999915,-2.66852925301656E-07
0.00069964817599983,-2.66852925301664E-07
0.00137049422103543,-2.66852925301705E-07
0.00228471619406145,-2.66852925301747E-07
0.00348948409840967,-2.6685292530183E-07
0.00519999745500375,-2.6685292530194E-07
0.00731083233505429,-2.64780295984261E-06
0.00942166721510482,-0.000165475027532247
0.0115325020951554,-0.00128488725753662
0.0136433369752059,-0.00480805566698019
0.0162620013054646,-0.0145775310339683
0.0188806656357232,-0.0293597359402032
0.0214993299659819,-0.0439713434086675
0.0241179942962406,-0.0517199288042568
0.0267366586264993,-0.0495066382390291
0.029355322956758,-0.0398111642949734
0.0319739872870167,-0.0273055252004235
0.0345926516172753,-0.0137751980360251
0.037211315947534,0.00438225275856427
0.0398299802777927,0.0329250531164996
0.0424486446080514,0.0744654386633492
0.0450673089383101,0.125961846941483
0.0476859732685687,0.181066965711282
0.0503046375988274,0.234808694585124
0.0529233019290861,0.285614299861133
0.0555419662593448,0.333440974000316
0.0587175320128712,0.384831546678331
0.0618930977663975,0.423268620436488
0.0650686635199239,0.444979250695367
0.0689693052966928,0.451801005363053
0.0728699470734617,0.442662763034437
0.0767705888502306,0.41934924341261
0.0816991904651547,0.372908422273072
0.0866277920800787,0.328002379351888
0.0915563936950027,0.312081526115576
0.0964849953099268,0.338507325495152
0.101413596924851,0.405951630738171
0.106342198539775,0.504919879631235
0.112300608752754,0.643972884929729
0.118259018965734,0.776617354727079
0.124217429178714,0.875704579848664
0.130175839391693,0.925646582250458
0.136134249604673,0.929548421804653
0.142092659817653,0.902353909440843
0.148051070030632,0.860299751013203
0.154009480243612,0.815812179717824
0.159967890456591,0.776272254644633
0.167694910331243,0.737716472980281
0.175421930205895,0.715096629149039
0.183148950080546,0.70787234906119
0.190875969955198,0.713698823622097
0.198602989829849,0.725858795119578
0.208028677559291,0.72721789474867
0.217454365288732,0.686435834484681
0.226880053018174,0.590755911306423
0.236305740747615,0.456498093465181
0.245731428477057,0.321309602218465
0.257214135012955,0.205201069171865
0.268696841548853,0.152763912008045
0.280179548084752,0.135799742619795
0.29166225462065,0.117682238050931
0.303144961156548,0.0814834688646806
0.314627667692446,0.0327036864659494
0.326110374228344,-0.0144248316337286
0.337593080764243,-0.0480919517475631
0.349075787300141,-0.0610938146862247
0.360558493836039,-0.0505297299487408
0.372041200371937,-0.0205942701206562
0.385841126236589,0.0201558541791176
0.39964105210124,0.0387733363634867
0.413440977965891,0.0207576600093838
0.427240903830542,-0.0258255091907217
0.441040829695193,-0.0816079690058433
0.454840755559845,-0.134786613469626
0.468640681424496,-0.189638975896964
0.482440607289147,-0.259663793884588
0.496240533153798,-0.354273056322935
0.51004045901845,-0.470523217855487
0.523840384883101,-0.594361800753258
0.537640310747752,-0.708501878744867
0.551440236612403,-0.801029264734031
0.565240162477055,-0.869587348029453
0.579040088341706,-0.919040692580031
0.592840014206357,-0.954770414705629
0.606639940071008,-0.976851227027908
0.62043986593566,-0.979599432049772
0.637404719171354,-0.947488660086
0.654369572407048,-0.877367636707872
0.671334425642742,-0.782293170340918
0.688299278878437,-0.67923012387098
0.705264132114131,-0.579481630489853
0.722228985349825,-0.486147579489208
0.73919383858552,-0.398679906380897
0.756158691821214,-0.318455692940062
0.773123545056908,-0.249847082748903
0.790088398292603,-0.196529948827935
0.807053251528297,-0.15726414892197
0.824018104763991,-0.1253317895976
0.840982957999685,-0.0919934227364854
0.85794781123538,-0.0507141456561173
0.874912664471074,0.00122053207849495
0.891877517706768,0.0641540312759665
0.908842370942463,0.13824221275618
0.925807224178157,0.223938515041803
0.942772077413851,0.320536611767767
0.957260159081231,0.409341910473318
0.97174824074861,0.499913999519614
0.98623632241599,0.587387340891812
1,0.663587542464053
1.000174912044,0.66450836027603
1.000349824088,0.665428038972705
1.000699648176,0.667263979021782
1.00139971998942,0.670917914856936
1.00280071140412,0.678113000733612
1.00560439083592,0.692193847030631
1.0112151449589,0.718991212015045
1.0224434478353,0.766881945115634
1.04208842637339,0.830363652659075
1.06173340491147,0.865995023414169
1.08137838344955,0.87268730043245
1.10102336198764,0.851495926938313
1.12066834052572,0.806585648668995
1.1403133190638,0.744658690511104
1.15995829760189,0.672848242184248
1.17960327613997,0.596804327477809
1.19924825467805,0.520221358547459
1.21889323321614,0.445267056917884
1.23853821175422,0.372777738203101
1.25818319029231,0.30201007967453
1.27782816883039,0.230590660119991
1.29747314736847,0.155159593915053
1.31711812590656,0.0725218032917383
1.33676310444464,-0.0192914938481006
1.35640808298272,-0.120487603103097
1.37605306152081,-0.229488763862563
1.39569804005889,-0.343131177849103
1.41534301859697,-0.456900174198252
1.43380839363572,-0.559120989827207
1.45227376867446,-0.651666316640081
1.4707391437132,-0.729810946877096
1.48828125,-0.787314258918915
1.488631074088,-0.788290835170578
1.488980898176,-0.789260847122162
1.489680546352,-0.791177051078997
1.49109462177324,-0.794938976545677
1.49395264294096,-0.802164199233628
1.49972905689486,-0.815186805542764
1.51140390330385,-0.834929204657967
1.53281385133799,-0.84816434656255
1.55422379937214,-0.834204430384972
