"Time [ns]","V(VTx) [V]"
5.32906569835393,-67.0765436615757
5.34939128538158,-64.3381373858195
5.36971687240924,-60.7507045730403
5.39004245943689,-56.3615861283618
5.41036804646454,-51.2287022556492
5.43069363349219,-45.4197881240643
5.45101922051984,-39.0115000132165
5.47134480754749,-32.088403732501
5.49167039457515,-24.7418586637636
5.5119959816028,-17.068812153823
5.53232156863045,-9.17052016642694
5.5526471556581,-1.15121107633005
5.57297274268575,6.88328976151138
5.5932983297134,14.8269565170029
5.61362391674105,22.5749620355094
5.63394950376871,30.0250611703496
5.65427509079636,37.078940042292
5.67460067782401,43.6435134207943
5.69492626485166,49.6321531063301
5.71525185187931,54.9658311036817
5.73557743890696,59.5741625005135
5.75590302593461,63.3963342890788
5.77622861296227,66.381907874021
5.79655419998992,68.4914846761331
5.81687978701757,69.6972260485462
5.83720537404522,69.983220644374
5.85753096107287,69.34569438791
5.87785654810052,67.793060278532
5.89818213512817,65.3458073700842
5.91850772215583,62.0362303908029
5.93883330918348,57.9080035718032
5.95915889621113,53.0156043080272
5.97948448323878,47.4235942572009
5.99981007026643,41.2057673636534
6.02013565729408,34.4441760499397
6.04046124432173,27.2280484269622
6.06078683134939,19.6526108114177
6.08111241837704,11.81783108902
6.10143800540469,3.82709950646051
6.12705601170107,-6.30309144782784
6.15267401799746,-16.3012351499445
6.17829202429385,-25.9578744765683
6.20391003059023,-35.0707066848551
6.22952803688662,-43.4488215742191
6.255146043183,-50.9167009789039
6.28076404947939,-57.3178958035554
6.30638205577578,-62.5183035693811
6.33200006207216,-66.4089778075982
6.35761806836855,-68.9084104445094
6.38323607466493,-69.9642393631399
6.40885408096132,-69.5543453687066
6.4344720872577,-67.687315576928
6.46009009355409,-64.4022635173745
6.48570809985048,-59.7680097206214
6.51132610614686,-53.8816399555802
6.53694411244325,-46.8664713213561
6.56256211873963,-38.8694688032017
6.58818012503602,-30.0581664146842
6.61379813133241,-20.6171574269132
6.63941613762879,-10.7442272131286
6.66503414392518,-0.646209724004128
6.69065215022156,9.46534560113066
6.71627015651795,19.3786057106825
6.74188816281433,28.885891758743
6.76750616911072,37.7880298940922
6.79312417540711,45.898523872948
6.81874218170349,53.047462080902
6.839033212155,57.9277321864516
6.85932424260651,62.0461637454958
6.87961527305801,65.3485930648538
6.89990630350952,67.7915881326438
6.92019733396103,69.34301981587
6.94048836441254,69.9824844078115
6.96077939486404,69.7015719680668
6.98107042531555,68.5039769261729
7.00136145576706,66.4054494941885
7.02165248621857,63.433588527243
7.04194351667007,59.627478556251
7.06223454712158,55.0371757663716
7.08252557757309,49.7230496813791
7.1028166080246,43.7549892118137
7.1231076384761,37.2114835085875
7.14339866892761,30.1785897102385
7.16368969937912,22.7488011595384
7.18398072983063,15.0198309741358
7.20427176028213,7.09332696915912
7.22456279073364,-0.926465167496516
7.24485382118515,-8.93407286588875
7.26514485163666,-16.8241838001294
7.28543588208816,-24.4930309070352
7.3113786330105,-33.815515978536
7.33732138393284,-42.4115375652219
7.36326413485518,-50.0964261265969
7.38920688577752,-56.7050861210677
7.41514963669986,-62.0955427766814
7.4410923876222,-66.1519921551133
7.46703513854454,-68.7872889839598
7.49297788946688,-69.9448188108782
7.51892064038922,-69.5997142598281
7.54486339131156,-67.7593892604072
7.5708061422339,-64.46337977336
7.59674889315624,-59.7824944339727
7.62269164407858,-53.8172933602047
7.64863439500092,-46.695927805535
7.67457714592326,-38.5713870675615
7.7005198968456,-29.61821179741
7.72646264776794,-20.0287443183806
7.75240539869028,-10.0089965087702
7.77834814961262,0.225775980276096
7.80429090053496,10.4556980921901
7.8302336514573,20.4609989717376
7.85617640237964,30.0267333332036
7.88211915330198,38.9473991601933
7.90806190422432,47.0313525343445
7.93400465514666,54.1049247485767
7.959947406069,60.0161532563449
7.98589015699134,64.6380463043948
8.01183290791368,67.8713111144574
8.03251104290078,69.4064829727222
8.05318917788789,69.9937327872823
8.07386731287499,69.6250401683912
8.09454544786209,68.3054405514408
8.11522358284919,66.0529564252852
8.13590171783629,62.8983511893192
8.15657985282339,58.8847090010201
8.1772579878105,54.0668463522039
8.1979361227976,48.510563410416
8.2186142577847,42.2917453502976
8.2392923927718,35.4953259485282
8.2599705277589,28.2141275970991
8.280648662746,20.5475935774774
8.30132679773311,12.6004299096888
8.32200493272021,4.4811753253171
8.34268306770731,-3.69928110491448
8.36336120269441,-11.8292144434258
8.38403933768151,-19.7975897739477
8.40471747266862,-27.4955786656932
8.42539560765572,-34.8180455023616
8.44607374264282,-41.6649833763628
8.45641281013637,-44.8806170423652
8.45899757700976,-45.6609792913359
8.46158234388315,-46.4315865913032
8.46675187762992,-47.9428799374862
8.47709094512348,-50.841307374477
8.47838332856017,-51.1915914829934
8.47967571199687,-51.53914142965
8.48226047887025,-52.2259647333208
8.48481201039775,-52.8930141536795
8.48736354192525,-53.5490523039456
8.48991507345275,-54.1939426100667
8.49246660498025,-54.8275508187494
8.49501813650775,-55.4497450254079
8.49756966803525,-56.0603957016244
8.50012119956275,-56.6593757221131
8.50267273109024,-57.2465603911861
8.50522426261774,-57.8218274687123
8.50777579414524,-58.3850571955649
8.51032732567274,-58.9361323185545
8.51287885720024,-59.4749381148365
8.51543038872774,-60.0013624157957
8.51798192025524,-60.515295630397
8.52053345178274,-61.0166307680009
8.52308498331023,-61.5052634606354
8.52563651483773,-61.9810919847243
8.52818804636523,-62.4440172822638
8.53073957789273,-62.8939429814441
8.53329110942023,-63.3307754167132
8.53584264094773,-63.7544236482747
8.53839417247523,-64.1647994810203
8.54094570400273,-64.5618174828905
8.54349723553022,-64.9453950026597
8.54604876705772,-65.3154521871425
8.54860029858522,-65.6719119978172
8.55115183011272,-66.0147002268642
8.55370336164022,-66.3437455126143
8.55625489316772,-66.6589793544053
8.55880642469522,-66.9603361268413
8.56135795622272,-67.247753093456
8.56390948775021,-67.5211704197718
8.56646101927771,-67.7805311857577
8.56901255080521,-68.0257813976775
8.57156408233271,-68.2568699993309
8.57411561386021,-68.4737488826822
8.57666714538771,-68.6763728978756
8.57921867691521,-68.8646998626346
8.58177020844271,-69.038690571043
8.58432173997021,-69.1983088017072
8.5868732714977,-69.3435213252965
8.5894248030252,-69.4742979114615
8.5919763345527,-69.5906113351263
8.5945278660802,-69.6924373821571
8.5970793976077,-69.7797548544028
8.5996309291352,-69.852545574108
8.6021824606627,-69.9107943876975
8.60473399219019,-69.9544891689306
8.60728552371769,-69.9836208214256
8.60983705524519,-69.998183280554
8.61238858677269,-69.9981735147022
8.61494011830019,-69.9835915259033
8.61749164982769,-69.9544403498365
8.62004318135519,-69.9107260551948
8.62259471288269,-69.8524577424222
8.62514624441019,-69.7796475418186
8.62769777593768,-69.6923106110149
8.63024930746518,-69.5904651318173
8.63280083899268,-69.4741323064223
8.63535237052018,-69.3433363530029
8.63790390204768,-69.1981045006665
8.64045543357518,-69.0384669837868
8.64300696510268,-68.8644570357093
8.64555849663017,-68.6761108818329
8.64811002815767,-68.4734677320685
8.65066155968517,-68.2565697726761
8.65321309121267,-68.025462157483
8.65576462274017,-67.7801929984829
8.65831615426767,-67.5208133558206
8.66086768579517,-67.2473772271617
8.66341921732267,-66.959941536452
8.66597074885017,-66.6585661220667
8.66852228037766,-66.3433137243535
8.67107381190516,-66.0142499725704
8.67617687496016,-65.3149652858097
8.67872840648766,-64.94488992795
8.68127993801516,-64.5612943399504
8.68638300107015,-63.753864699336
8.69148606412515,-62.893348691931
8.69403759565265,-62.4434055062089
8.69658912718015,-61.9804628494875
8.70169219023515,-61.0159673109069
8.70679525329015,-60.0006651892899
8.71189831634514,-58.9354019032012
8.71700137940014,-57.8210644727115
8.71955291092764,-57.2457813414349
8.72210444245514,-56.658580780794
8.72720750551014,-55.4489188006999
8.73231056856513,-54.1930857899474
8.73486210009263,-53.5481804520969
8.73741363162013,-52.8921274516036
8.74251669467513,-51.5471270635509
8.74761975773012,-50.1592045764657
8.75272282078512,-48.7295156812637
8.75782588384012,-47.25925084678
8.76292894689512,-45.7496343284961
8.76803200995012,-44.201923149128
8.77313507300511,-42.6174060519353
8.77823813606011,-40.9974024276114
8.78334119911511,-39.3432612156604
8.7884442621701,-37.6563597811649
8.7935473252251,-35.9381027678854
8.7986503882801,-34.1899209286479
8.8037534513351,-32.4132699339865
8.8088565143901,-30.6096291600437
8.81395957744509,-28.7805004567243
8.81906264050009,-26.9274068971432
8.82416570355509,-25.0518915093948
8.82926876661008,-23.1555159917116
8.83437182966508,-21.2398594120734
8.83947489272008,-19.3065168933525
8.84457795577508,-17.3570982850948
8.84968101883008,-15.3932268230318
8.85478408188507,-13.4165377774539
8.85988714494007,-11.4286770915541
8.86499020799507,-9.43130001089333
8.87009327105006,-7.42606970511403
8.87519633410506,-5.41465588305585
8.88029939716006,-3.39873340243119
8.88540246021506,-1.37998087520609
8.89050552327006,0.639920730137163
8.89560858632505,2.65928948830753
8.90071164938005,4.6764439177015
8.90581471243505,6.68970438053781
8.91091777549005,8.69739448144953
8.91602083854504,10.6978424633811
8.92622696465504,14.6703565808213
8.93133002771004,16.6391148958156
8.93643309076503,18.5940182051467
8.94663921687503,22.4557614881326
8.95684534298502,26.2427267704996
8.96194840604002,28.1042159525363
8.96705146909502,29.9423034047574
8.97725759520501,33.5421717488409
8.98746372131501,37.0303441906885
8.99256678437001,38.7288989575838
8.997669847425,40.3952050671594
9.007875973535,43.6255493443546
9.01808209964499,46.7106199305366
9.02828822575499,49.6401434973961
9.03849435186498,52.4043646903794
9.04870047797498,54.9940786141546
9.05890660408497,57.4006614850441
9.06911273019497,59.616099348344
9.07931885630496,61.6330147649056
9.08952498241496,63.4446913781117
9.09973110852495,65.0450962794376
9.10993723463495,66.4289000981221
9.12014336074494,67.5914947480458
9.13034948685494,68.5290087727229
9.14055561296493,69.2383202373061
9.15076173907493,69.7170671246727
9.16096786518492,69.9636552009749
9.17117399129492,69.9772633244612
9.18138011740491,69.7578461798895
9.19158624351491,69.3061344294278
9.2017923696249,68.6236322795388
9.2119984957349,67.7126124719514
9.22220462184489,66.5761087153987
9.23241074795489,65.2179055833256
9.24261687406488,63.6425259112059
9.25282300017488,61.8552157354371
9.26302912628487,59.8619268239651
9.27323525239487,57.6692968568142
9.28344137850486,55.284627322519
9.29364750461486,52.7158592040651
9.30385363072485,49.9715465353055
9.30895669377985,48.5363947916004
9.31405975683485,47.0608279159063
9.32426588294484,43.9933960796829
9.33447200905484,40.7794656176599
9.33957507210984,39.1208898200163
9.34467813516483,37.4297389633401
9.35488426127483,33.9553707534505
9.36509038738482,30.3679306828461
9.37019345043982,28.5355282668506
9.37529651349482,26.6793649772629
9.38550263960481,22.9019566122205
9.39570876571481,19.0482844105393
9.40081182876981,17.096850858512
9.4059148918248,15.1311811546851
9.4161210179348,11.1636908534237
9.42632714404479,7.15902530508842
9.43143020709979,5.14691556229833
9.43653327015479,3.13052010210682
9.44673939626478,-0.908409776709442
9.45694552237478,-4.94431463823247
9.46204858542978,-6.95693118820703
9.46715164848477,-8.96375486268289
9.47735777459477,-12.9533456577551
9.48246083764977,-14.9327907384831
9.48756390070476,-16.8998016301614
9.49777002681476,-20.7899810261784
9.50287308986976,-22.7099102682192
9.50797615292475,-24.6109294938711
9.51818227903475,-28.3499232212667
9.52328534208975,-30.1847843495171
9.52838840514474,-31.9945113068264
9.53859453125474,-35.5325572211227
9.54369759430974,-37.2579301292072
9.54880065736474,-38.9522792216527
9.55900678347473,-42.242289586204
9.56410984652973,-43.8352113428659
9.56921290958472,-45.3916325341323
9.57941903569472,-48.3898207092622
9.58452209874972,-49.8290911712615
9.58962516180472,-51.2268701029315
9.59983128791471,-53.8933333008795
9.60493435096971,-55.1597972649998
9.6100374140247,-56.3803309432692
9.6202435401347,-58.6795812930799
9.6253466031897,-59.7563834320985
9.63044966624469,-60.7834278144081
9.64065579235469,-62.6848646688381
9.64575885540969,-63.5576738585212
9.65086191846468,-64.3775600449838
9.66106804457468,-65.8558772435085
9.66617110762968,-66.513077295073
9.67127417068467,-67.114893447413
9.68148029679467,-68.1504161150848
9.68658335984967,-68.5832603746707
9.69168642290466,-68.958996941521
9.70189254901466,-69.5379433412321
9.70699561206966,-69.7406710988325
9.71209867512465,-69.8853274145893
9.72230480123465,-69.9999923677575
9.73251092734465,-69.8815563648348
9.73761399039964,-69.73501844961
9.74271705345464,-69.5304137993717
9.75292317956463,-68.9477339810346
9.76312930567463,-68.1354572417887
9.76823236872963,-67.6440356692134
9.77333543178463,-67.0962884745651
9.78354155789462,-65.8336881259294
9.79374768400461,-64.3518606727457
9.79885074705961,-63.5302507312875
9.80395381011461,-62.6557406212112
9.81415993622461,-60.7509760748794
9.8243660623346,-58.6439099263973
9.83457218844459,-56.3415587355836
9.84477831455459,-53.8515893641862
9.85498444066459,-51.1822934451249
9.86519056677458,-48.342559771238
9.87539669288457,-45.3418446954766
9.89580894510457,-38.8979428268539
9.90601507121456,-35.4762143175686
9.91622119732456,-31.9363495171755
9.93663344954454,-24.5497163827123
9.94412919119621,-21.7498375688249
9.95162493284787,-18.9108868156421
9.9666164161512,-13.1362303612998
9.99576449914963,-1.67642321937733
10.0103385406488,4.0900840356388
10.0249125821481,9.82882670722443
10.0516035843015,20.1381258842237
10.0782945864549,29.9895268617473
10.1049855886082,39.1590297107115
10.1316765907616,47.438139416796
10.158367592915,54.6386066141218
10.1850585950684,60.5967079759012
10.2117495972218,65.1769689350599
10.2384405993752,68.2752440880785
10.2651316015286,69.8210852402143
10.291822603682,69.7793432477829
10.3185136058354,68.1509672350118
10.3452046079888,64.9729830129726
10.3718956101422,60.3176511912968
10.3985866122956,54.2908241254301
10.425277614449,47.0295390589517
10.4519686166024,38.6989021877868
10.4786596187558,29.48833449608
10.5053506209092,19.6072647254341
10.5320416230626,9.2803674102564
10.558732625216,-1.25754574383578
10.5854236273694,-11.7668649793497
10.6121146295228,-22.008630703752
10.6388056316762,-31.7499669229401
10.6654966338296,-40.7693763466053
10.686574753246,-47.24645719259
10.7076528726624,-53.0530925256912
10.7287309920789,-58.1068839432479
10.7498091114953,-62.3361161891274
10.7708872309117,-65.6807748209631
10.7919653503282,-68.0933978383199
10.8130434697446,-69.5397491868481
10.8341215891611,-69.9993045811454
10.8551997085775,-69.4655427523096
10.8762778279939,-67.9460379872683
10.8973559474104,-65.4623526467161
10.9184340668268,-62.0497311868713
10.9395121862432,-57.7566000270013
10.9605903056597,-52.6438803597927
10.9816684250761,-46.7841236560468
11.0027465444925,-40.2604821312332
11.023824663909,-33.1655287833677
11.0449027833254,-25.5999437463457
11.0659809027418,-17.6710855998738
11.0870590221583,-9.49146790967777
11.1133890715848,0.901684472788601
11.1397191210113,11.2748842219718
11.1660491704379,21.3985913415482
11.1923792198644,31.0487866521717
11.2187092692909,40.0119289274432
11.2450393187174,48.0896801718879
11.271369368144,55.1032944791522
11.2976994175705,60.8975733529935
11.324029466997,65.3442999670168
11.3371944917103,67.0303527360536
11.3503595164235,68.3450763692579
11.3765500682988,69.829672843509
11.3896453442364,69.9993595595819
11.402740620174,69.7853658356877
11.4092882581428,69.5347733007027
11.4158358961117,69.188864614074
11.4289311720493,68.2131254368139
11.4420264479869,66.8634965247932
11.4485740859557,66.0507061431139
11.4551217239245,65.1473754630477
11.4682169998622,63.0741686531236
11.4813122757998,60.6552397547165
11.4878599137686,59.320200740131
11.4944075517374,57.9038473991893
11.507502827675,54.8350725163693
11.5140504656438,53.1868575577322
11.5205981036127,51.4657356729668
11.5336933795503,47.8143048756992
11.5402410175191,45.8890012334391
11.5467886554879,43.9007943444619
11.5598839314255,39.746654810402
11.5664315693943,37.5864165334036
11.5729792073632,35.3746559401887
11.5860744833008,30.8087615309275
11.5926221212696,28.4608865040191
11.5991697592384,26.0739981598149
11.612265035176,21.1963180084841
11.6155388541604,19.9576851591699
11.6188126731448,18.7122123769054
11.6253603111136,16.2024566139208
11.6319079490825,13.670491016369
11.6384555870513,11.1197863256579
11.6450032250201,8.55383897017027
11.6515508629889,5.97616627247407
11.6580985009577,3.39030162787556
11.6646461389265,0.799789660956539
11.6711937768953,-1.7918186332971
11.6777414148641,-4.38097075708333
11.6842890528329,-6.96411757944787
11.6908366908017,-9.53771820131694
11.6973843287706,-12.0982448092619
11.7039319667394,-14.6421875113107
11.7104796047082,-17.1660591482088
11.717027242677,-19.6664000735032
11.7235748806458,-22.1397828959285
11.7301225186146,-24.5828171775625
11.7366701565834,-26.992154081343
11.7432177945522,-29.3644909615448
11.7563130704899,-33.9852121184973
11.7628607084587,-36.2272624512715
11.7694083464275,-38.4196535548918
11.7825036223651,-42.6435092134726
11.7887238374802,-44.5693190957947
11.7949440525953,-46.4399915143365
11.8073844828255,-50.0067380717125
11.8193488257943,-53.2038283651604
11.8253309972786,-54.7119534290338
11.831313168763,-56.1574743207366
11.8432775117318,-58.8541609639341
11.8549597968945,-61.2275099078312
11.8666420820572,-63.3337495517428
11.8882858061384,-66.4997991557607
11.9099295302197,-68.6709317435355
11.931573254301,-69.8146645589765
11.9488964810602,-69.9778176621088
11.9662197078195,-69.4699817625092
11.9835429345787,-68.2960262933094
12,-66.5739561406608
