"Time [ns]","V(VAM_SI) [mV]","V(SI) [mV]"
0.98623632241599,-17.6519995649129,-17.652131607167
1,-17.2642457780106,-17.2644294521082
1.000174912044,-17.253361968038,-17.2535462899744
1.000349824088,-17.2423554617656,-17.242540431036
1.000699648176,-17.2200653212126,-17.2202515842257
1.00139971998942,-17.174140062626,-17.174328907062
1.00280071140412,-17.0766397365516,-17.0768336953112
1.00560439083592,-16.8597249061649,-16.85992893326
1.0112151449589,-16.346835040637,-16.3470584518856
1.0224434478353,-15.0780928798911,-15.0783511906146
1.04208842637339,-12.5183231869271,-12.5186254064171
1.06173340491147,-10.186789879556,-10.1871090276615
1.08137838344955,-8.70005742098308,-8.7003639209707
1.10102336198764,-8.44910559435765,-8.44937129429972
1.12066834052572,-9.52517022732525,-9.52537238543167
1.1403133190638,-11.7001595440365,-11.7002837542817
