"Time [ns]","V(FET_in) [mV]"
0,-2.66852925301647E-07
3.48964066540966E-05,-2.66852925301649E-07
6.97928133081931E-05,-2.66852925301649E-07
0.000139585626616386,-2.66852925301652E-07
0.000209378439924579,-2.66852925301654E-07
0.000303973902234241,-2.66852925301653E-07
0.000494799428836673,-2.66852925301666E-07
0.000685624955439106,-2.66852925301673E-07
0.000963639062420987,-2.66852925301676E-07
0.00124165316940287,-2.668529253017E-07
0.00162229247734933,-2.66852925301722E-07
0.00200293178529578,-2.66852925301733E-07
0.00255014858383758,-2.66852925301732E-07
0.00309736538237939,-2.66852925301787E-07
0.00390813427566255,-2.66852925301863E-07
0.00471890316894571,-2.66852925301902E-07
0.00597953221457871,-2.66852925302075E-07
0.00754201133024726,-2.66852925302236E-07
0.00974785028540568,-0.000198804068036115
0.0124639099406616,-0.00252111091672568
0.0151799695959176,-0.0100056753425827
0.0178960292511735,-0.0239115332865431
0.0206120889064294,-0.0401511189403798
0.0233281485616854,-0.0513377150027714
0.0260442082169413,-0.0521194534572626
0.0287602678721972,-0.0433421593003214
0.0314763275274532,-0.0304034782160798
0.0341923871827091,-0.0163760955069569
0.0378294066784852,0.0103721236032953
0.0414664261742613,0.0576948938603935
0.0451034456700374,0.126471816337754
0.0487404651658135,0.204277923040618
0.0523774846615896,0.278531089596598
0.0560145041573657,0.343510341929169
0.0611428605955509,0.413693422328944
0.0662712170337362,0.449426591258447
0.0713995734719215,0.448459811173049
0.0786542680457357,0.404276060662147
0.0859089626195499,0.344634104505948
0.0931636571933642,0.323912111892386
0.100418351767178,0.384811267066023
0.107673046340993,0.520311438606761
0.11784932517662,0.743037174059002
0.128025604012248,0.901768874282589
0.140240082677756,0.941526586576693
0.152454561343265,0.864146188192011
0.164669040008773,0.764478373932856
0.176883518674281,0.704999821233149
0.193890846150694,0.690582361593646
0.210898173627107,0.680407502751314
0.22790550110352,0.591359462927426
0.249639263408225,0.359657542619856
0.27137302571293,0.138673668709431
0.293106788017635,0.0402217742838022
0.31484055032234,0.0259205791751964
0.336574312627045,0.00287957723095292
0.35830807493175,-0.0376771120684602
0.380041837236455,-0.0420852557175946
0.40177559954116,-0.00609192529963151
0.423509361845865,0.00469133395351097
0.44524312415057,-0.0603602209126364
0.466976886455275,-0.18366966555458
0.48871064875998,-0.322890921239345
0.510444411064685,-0.468207883064888
0.542842268786376,-0.706758839005552
0.575240126508066,-0.908336611393331
0.598877988631868,-0.982298072456082
0.622515850755669,-0.978824835320379
0.64615371287947,-0.915001644032736
0.669791575003271,-0.809351494377245
0.701669064252706,-0.62404418702884
0.733546553502142,-0.430025176109229
0.765424042751577,-0.273736896927688
0.790222148463602,-0.188955208021354
0.815020254175627,-0.128455301707105
0.839818359887652,-0.0772100456468834
0.875473656272209,0.0115012519856429
0.911128952656765,0.144095823055846
0.946784249041322,0.328005953985064
0.982439545425879,0.539297815408181
1.01809484181044,0.730705243727465
1.05375013819499,0.854586630306828
1.08940543457955,0.883999264558828
1.12506073096411,0.822087711300994
1.16071602734866,0.696350649582105
1.19637132373322,0.543216577556642
1.23202662011778,0.391734135299568
1.26768191650233,0.252443782072822
1.30333721288689,0.116735501489567
1.33899250927145,-0.0324831650311689
1.374647805656,-0.206522441923701
1.41030310204056,-0.400956957538982
1.44595839842512,-0.593748047550868
1.48161369480967,-0.752390617727424
1.51726899119423,-0.847001437438772
1.55292428757879,-0.862097920967798
1.58857958396334,-0.801641365638038
1.6242348803479,-0.685862982377822
1.65989017673246,-0.54182799835434
1.69554547311701,-0.392358824646351
1.73120076950157,-0.248943616198426
1.76685606588613,-0.111289300789981
1.80251136227068,0.0272395539173224
1.83816665865524,0.171657207699451
1.8738219550398,0.319034511457393
1.90947725142435,0.457146369934807
1.94513254780891,0.568339919148331
1.98078784419347,0.636441165284013
2.01644314057802,0.65315396890436
2.05209843696258,0.621036288526062
2.08775373334714,0.551769831152817
2.12340902973169,0.461023329212226
2.15906432611625,0.362500533376858
2.19471962250081,0.264022579045067
2.23037491888536,0.167098746714782
2.26603021526992,0.0697965209052996
2.30168551165447,-0.0290841225113572
