"Time [ns]","Ipositive(FET_out) [mA]"
4.57701897823946,-0.0466422982322201
4.59734456526659,-0.04067839023566
4.61767015229372,-0.033370968583085
4.63799573932085,-0.0248477309201898
4.65832132634798,-0.0152869809005092
4.67864691337511,-0.00491349538664833
4.69897250040224,0.00600818689175652
4.71929808742937,0.0171827547479801
4.7396236744565,0.0282949136258233
4.75994926148363,0.0390213651983201
4.78027484851076,0.0490432967735917
4.80060043553789,0.0580586911514919
4.82092602256502,0.0657938171020913
4.84125160959215,0.0720133566789637
4.86157719661927,0.0765287518840655
4.8819027836464,0.0792044918521173
4.90222837067353,0.0799621960088064
4.92255395770066,0.0787824655494036
4.94287954472779,0.0757045674031535
4.96320513175492,0.0708240796985022
4.98353071878205,0.0642886689577654
5.00385630580918,0.056292194042619
5.02418189283631,0.0470673493273163
5.04450747986344,0.0368770783871412
5.06483306689057,0.0260050159560188
5.0851586539177,0.0147452525787511
5.10548424094483,0.0033917614940236
5.12580982797196,-0.0077721249838619
5.14613541499909,-0.0184837607848556
5.16646100202622,-0.0285102991420425
5.18678658905335,-0.0376564201997392
5.20711217608048,-0.0457702537994751
5.22743776310761,-0.0527471481456954
5.24776335013473,-0.0585310398847263
5.26808893716186,-0.0631133144619142
5.28841452418899,-0.0665291971205683
5.30874011121612,-0.0688518714881476
5.32906569824325,-0.0701846702295145
5.34939128527038,-0.070651807431804
5.36971687229751,-0.0703882144238234
5.39004245932464,-0.0695290924901198
5.41036804635177,-0.0681998046758134
5.4306936333789,-0.0665066963245002
5.45101922040603,-0.0645293656630975
5.47134480743316,-0.062314809842008
5.49167039446029,-0.0598737579578259
5.51199598148742,-0.0571793803895623
5.53232156851455,-0.054168441767227
5.55264715554168,-0.0507448495266289
5.57297274256881,-0.0467854453578391
5.59329832959594,-0.0421477947424282
5.61362391662307,-0.0366796502704622
5.6339495036502,-0.0302296966151249
5.65427509067732,-0.0226591278646834
5.67460067770445,-0.0138535609590375
5.69492626473158,-0.00373475303958597
5.71525185175871,0.00772843222954853
5.73557743878584,0.0205103705069766
5.75590302581297,0.0345208815457277
5.7762286128401,0.0495998007930419
5.79655419986723,0.0655143594639768
5.81687978689436,0.0819597199657232
5.83720537392149,0.0985628915768254
5.85753096094862,0.114890106149389
5.87785654797575,0.13045757200081
5.89818213500288,0.144745355023822
5.91850772203001,0.157213969649451
5.93883330905714,0.167323109451583
5.95915889608427,0.174551818148104
5.9794844831114,0.178419305094983
5.99981007013853,0.178505551272386
6.02013565716566,0.174470835634529
6.04046124419279,0.166073337959584
6.06078683121991,0.153184040542619
6.08111241824704,0.135798252384912
6.10143800527417,0.114043209441762
6.12705601156923,0.0808622359091403
6.1526740178643,0.0420512502137503
6.17829202415936,-0.00126652047710932
6.20391003045442,-0.0476947743663617
6.22952803674948,-0.0956112962669339
6.25514604304454,-0.143233829829077
6.2807640493396,-0.188696972283599
6.30638205563467,-0.230136351639162
6.33200006192973,-0.265776093998128
6.35761806822479,-0.294013563828284
6.38323607451985,-0.313495939371627
6.40885408081491,-0.323185077646383
6.43447208710997,-0.322407816071487
6.46009009340503,-0.310888925675825
6.4857080997001,-0.28876483854678
6.51132610599516,-0.256577946911167
6.53694411229022,-0.215252690928242
6.56256211858528,-0.166055366084164
6.58818012488034,-0.110539991186277
6.6137981311754,-0.0504831240553695
6.63941613747047,0.0121889007052496
6.66503414376553,0.0754765465242764
6.69065215006059,0.137383767910264
6.71627015635565,0.195991350881922
6.74188816265071,0.249523677628317
6.76750616894577,0.296406058009778
6.79312417524083,0.335310376066544
6.8187421815359,0.365187612744688
6.83903321247957,0.381948981189251
6.85932424342324,0.392327452049601
6.87961527436691,0.396186531304342
6.89990630531058,0.393514672965248
6.92019733625425,0.384412181806379
6.94048836719792,0.369081405370528
6.96077939814159,0.347816918503853
6.98107042908526,0.320992511126035
7.00136146002893,0.289048918207747
7.0216524909726,0.25248412338525
7.04194352191628,0.211844610356286
7.06223455285995,0.16771639180912
7.08252558380362,0.120716566175698
7.10281661474729,0.0714865539007388
7.12310764569096,0.0206872266948652
7.14339867663463,-0.0310047901574948
7.1636897075783,-0.0829005942203136
7.18398073852197,-0.134302764725881
7.20427176946564,-0.18450938309584
7.22456280040931,-0.232818284995765
7.24485383135298,-0.278531901032915
7.26514486229665,-0.320963244512159
7.28543589324032,-0.359443353680199
7.31137864614352,-0.401827076217983
7.33732139904672,-0.435426599723775
7.36326415194991,-0.459170329577246
7.38920690485311,-0.472145308703922
7.41514965775631,-0.473641812855233
7.44109241065951,-0.463196714191198
7.4670351635627,-0.440633985288826
7.4929779164659,-0.406099870945936
7.51892066936909,-0.360087336718113
7.54486342227229,-0.303448892770855
7.57080617517548,-0.237397051539505
7.59674892807868,-0.163489506248206
7.62269168098188,-0.0835966503497488
7.64863443388507,0.000148284131202406
7.67457718678827,0.0854141939777048
7.70051993969146,0.169749305004987
7.72646269259466,0.250667451869089
7.75240544549786,0.325739506778854
7.77834819840105,0.392685158837639
7.80429095130425,0.449460075683516
7.83023370420745,0.494334052322734
7.85617645711064,0.525956497682889
7.88211921001384,0.543406215149275
7.90806196291703,0.546223100625121
7.93400471582023,0.534420331882479
7.95994746872343,0.508476743087915
7.98589022162662,0.46931012221765
8.01183297452982,0.418233068019076
8.03251110843539,0.370029275343599
8.05318924234097,0.316218094211278
8.07386737624655,0.257858430226825
8.09454551015212,0.196060444977049
8.1152236440577,0.131960472109855
8.13590177796327,0.066696387128431
8.15657991186885,0.0013836086580776
8.17725804577443,-0.0629081351730359
8.19793617968,-0.125175506122832
8.21861431358558,-0.184498252807914
8.23929244749116,-0.240052103020191
8.25997058139673,-0.29111833515366
8.28064871530231,-0.337089858477173
8.30132684920789,-0.377473503221408
8.32200498311346,-0.411888788526457
8.34268311701904,-0.440063924726365
8.36336125092462,-0.461829836022265
8.38403938483019,-0.477112747159421
8.40471751873577,-0.48592568183923
8.42539565264135,-0.48835923944083
8.44607378654692,-0.484572146009371
8.4667519204525,-0.474782085323374
8.49280151764101,-0.454336529987301
8.51885111482953,-0.425440513098716
8.54490071201804,-0.388811427846863
8.57095030920656,-0.34523399432181
8.59699990639507,-0.295545769909702
8.62304950358359,-0.240627259315586
8.6490991007721,-0.181397190086833
8.67514869796062,-0.118812197561597
8.70119829514913,-0.0538681208283896
8.72724789233764,0.0123987937793204
8.75329748952616,0.0789118345816972
8.77934708671467,0.144556481349635
8.80539668390319,0.208187345576718
8.8314462810917,0.2686400988182
8.85749587828022,0.324748230990931
8.88354547546873,0.375364109496172
8.90959507265725,0.419383690956367
8.93564466984576,0.455774023564101
8.96169426703428,0.483602382317687
8.98774386422279,0.502065732613177
9.01379346141131,0.510519283423345
9.03984305859982,0.508503001270669
9.06589265578833,0.495764975350467
9.09194225297685,0.47228050442498
9.11799185016536,0.438265830035705
9.14404144735388,0.394185589672439
9.17009104454239,0.34075326126353
9.19614064173091,0.278924101843069
9.22219023891942,0.209880378310835
9.24823983610794,0.135009055323769
9.27428943329645,0.0558724985664297
9.30033903048497,-0.0258268934027836
9.32638862767348,-0.108286937982946
9.352438224862,-0.18964941955771
9.37848782205051,-0.26804587245208
9.40453741923903,-0.341643933373374
9.43058701642754,-0.408692896561899
9.45663661361605,-0.467567257216304
9.48268621080457,-0.516807200704121
9.50873580799308,-0.555155159104365
9.52943518509448,-0.577194995732831
9.55013456219588,-0.591314355957831
9.57083393929728,-0.597202848191805
9.59153331639868,-0.594678478977834
9.61223269350008,-0.583685265679609
9.63293207060148,-0.564293817115259
9.65363144770288,-0.536701357227602
9.67858124106738,-0.493027788472635
9.70353103443187,-0.438727617182156
9.72848082779636,-0.374818260973998
9.75343062116086,-0.302527557341756
9.77838041452535,-0.223269946561336
9.80333020788984,-0.138617021271747
9.82828000125434,-0.0502669391761116
9.85322979461883,0.0399870078447249
9.87817958798332,0.130290948401814
9.90312938134782,0.218768000816231
9.92765358860153,0.302157208374254
9.95217779585525,0.380270492847923
9.97670200310897,0.451474645073922
10,0.511354076821946
10.0001989887242,0.511830940877395
10.0003979774484,0.5123071424352
10.0007959548969,0.513257870465323
10.0015919097938,0.515152195774969
10.0031838195876,0.518910915650013
10.0063676391752,0.526303035165227
10.0127352783503,0.540577707410604
10.0254705567006,0.566983241985386
10.0509411134012,0.610667108977815
10.0764116701018,0.641376304960955
10.1018822268024,0.658394443542418
10.1273527835031,0.661280276485373
10.1528233402037,0.649891880429933
10.1782938969043,0.624378362471122
10.2037644536049,0.585181696691422
10.2292350103055,0.533045247640313
10.2547055670061,0.469001811010641
10.2801761237067,0.394346803361605
10.3056466804073,0.310613647670336
10.331117237108,0.219551793988089
10.3565877938086,0.123097546699845
10.3820583505092,0.0233328893671546
10.4075289072098,-0.0775636837058775
10.4329994639104,-0.177368456269366
10.458470020611,-0.273864432502229
10.4839405773116,-0.364895050328009
10.5094111340122,-0.448418392409155
10.5348816907128,-0.522557864776831
10.5603522474135,-0.585646191453329
10.5858228041141,-0.636262376206542
10.6112933608147,-0.673262481995202
10.6367639175153,-0.69580428017073
10.6622344742159,-0.703365122590968
10.6877050309165,-0.69575284326848
10.7131755876171,-0.67311012734758
10.7386461443177,-0.635912558864342
10.7641167010184,-0.58495982082533
10.789587257719,-0.521359233556847
10.8150578144196,-0.446501236887134
10.8405283711202,-0.362027047513291
10.8659989278208,-0.269789158981816
10.8914694845214,-0.171805706265643
10.916940041222,-0.0702101981640387
10.9424105979226,0.03280137741512
10.9678811546232,0.135023836283692
10.9933517113239,0.234294372828032
11.0188222680245,0.328540707458186
11.0442928247251,0.415824521164527
11.0697633814257,0.494379326847539
11.0952339381263,0.562642362506724
11.1207044948269,0.619280472930522
11.1461750515275,0.663210187454242
11.1716456082281,0.693612276721989
11.1971161649288,0.709941041471682
11.2225867216294,0.711928535698273
11.24805727833,0.699583903098569
11.2735278350306,0.673188021703444
11.2989983917312,0.63328371290474
11.3244689484318,0.580661878406868
11.3499395051324,0.516344058724031
11.375410061833,0.441562012705616
11.4008806185336,0.357734954076213
11.4263511752343,0.266445028347149
11.4518217319349,0.169411480124323
11.4772922886355,0.0684637740570322
11.5027628453361,-0.0344862687909111
11.5282334020367,-0.137473427771724
11.5537039587373,-0.238509336674749
11.5791745154379,-0.335614230057514
11.6046450721385,-0.426850259005796
11.6301156288392,-0.510356246010238
11.6555861855398,-0.584383489009026
11.6810567422404,-0.647331958114363
11.706527298941,-0.69778599922969
11.7319978556416,-0.734548500536453
11.7574684123422,-0.756672409159734
11.7829389690428,-0.76348850353031
11.8084095257434,-0.75462841306469
11.8338800824441,-0.730042004601957
11.8593506391447,-0.690008397492453
11.8848211958453,-0.635140006119165
11.9102917525459,-0.566379133361622
11.9357623092465,-0.48498675932095
11.9612328659471,-0.392523306228054
11.9867034226477,-0.29082133621493
12.0121739793483,-0.181950359241319
12.0376445360489,-0.0681742099846154
12.0631150927496,0.0480981969123491
12.0885856494502,0.164367557373761
12.1140562061508,0.278102811448996
12.1395267628514,0.38680194352364
12.164997319552,0.488052978375299
12.1904678762526,0.579593135535479
12.2159384329532,0.659364185289047
12.2414089896538,0.725562250984598
12.2668795463545,0.776680588460305
12.2923501030551,0.811544221743953
12.3178206597557,0.829335697698244
12.3432912164563,0.829611600462331
12.3687617731569,0.812309804849918
12.3942323298575,0.777747735408756
12.4197028865581,0.72661211990007
12.4451734432587,0.659940874328447
12.4706439999593,0.579097883429312
12.49611455666,0.485741552907549
12.5215851133606,0.381788063192408
12.5470556700612,0.269370265647032
12.5725262267618,0.150793180120924
12.5979967834624,0.0284870706004186
12.623467340163,-0.095040946517005
12.6489378968636,-0.217255871756818
12.6744084535642,-0.335643556812022
12.6998790102649,-0.447758469310135
12.7253495669655,-0.551269844101259
12.7508201236661,-0.64400565039388
12.7762906803667,-0.723993915865586
12.8017612370673,-0.789501056679558
12.8272317937679,-0.839066809935959
12.8527023504685,-0.871535258026907
12.8781729071691,-0.886081475535475
12.9036434638697,-0.882233369719659
12.9291140205704,-0.859888147864718
12.954584577271,-0.819322688140091
12.9800551339716,-0.76119709322469
13.0055256906722,-0.686550786773692
13.0309962473728,-0.596790551280129
13.0564668040734,-0.493669967652997
13.081937360774,-0.379259924737724
13.1074079174746,-0.255910211308219
13.1328784741753,-0.12620258679911
13.1583490308759,0.00710389620887755
13.1838195875765,0.14113417446799
13.2092901442771,0.272963557302374
13.2347607009777,0.399687273220235
13.2602312576783,0.518490944309145
13.2857018143789,0.6267197667014
13.3111723710795,0.721944255709755
13.3366429277801,0.802020421006057
13.3621134844808,0.865142375893746
13.3875840411814,0.909885761840932
13.413054597882,0.935240811298162
13.4385251545826,0.940634241462777
13.4639957112832,0.92593954122892
13.4894662679838,0.891475663731122
13.5149368246844,0.837994594810318
13.540407381385,0.766658624152006
13.5658779380857,0.679008481038705
13.5913484947863,0.576923619653005
13.6168190514869,0.462576029474346
13.6422896081875,0.338379145598888
13.6677601648881,0.206933447156428
13.6932307215887,0.0709701285096863
13.7187012782893,-0.0667059375379353
13.7441718349899,-0.203272737070799
13.7696423916905,-0.335946009960717
13.7951129483912,-0.462031759488559
13.8205835050918,-0.578975839086977
13.8460540617924,-0.684409991280961
13.871524618493,-0.776193842411864
13.8969951751936,-0.85245253614633
13.9224657318942,-0.911609873405267
13.9479362885948,-0.952416849371136
13.9734068452954,-0.973975338703178
13.9988774019961,-0.975756741308381
14.0243479586967,-0.957615434984675
14.0498185153973,-0.919796745039399
14.0752890720979,-0.862938975186687
14.1007596287985,-0.788068966395212
14.1262301854991,-0.696590631682856
14.1517007421997,-0.590265885464029
14.1771712989003,-0.471187494060166
14.2026418556009,-0.341743565731912
14.2281124123016,-0.204573639263097
14.2535829690022,-0.0625167276524901
14.2790535257028,0.0814478503204405
14.3045240824034,0.224265542515424
14.329994639104,0.362875830789648
14.3554651958046,0.494283679652464
14.3809357525052,0.615630941256606
14.4064063092058,0.72426544080339
14.4318768659065,0.817805420371462
14.4573474226071,0.894197085987301
14.4828179793077,0.951763421641985
14.5082885360083,0.989242927178137
14.5337590927089,1.00581728628071
14.5592296494095,1.00112728942528
14.5847002061101,0.975276826040383
14.6101707628107,0.928825330058869
14.6356413195113,0.86276952211079
14.661111876212,0.778515434834831
14.6865824329126,0.677841818411653
14.7120529896132,0.562856366164935
14.7375235463138,0.435946462192137
14.7629941030144,0.299725981431187
14.788464659715,0.156979439423546
14.8139352164156,0.0106048215779846
14.8394057731162,-0.136443558187173
14.8648763298169,-0.281211097817286
14.8903468865175,-0.420797101889904
14.9158174432181,-0.552406507861055
14.9412879999187,-0.67339858707041
14.9667585566193,-0.781332223209707
14.9922291133199,-0.874007549484385
15.0176996700205,-0.949503844817999
15.0431702267211,-1.00621357848245
15.0686407834217,-1.04287244886432
15.0941113401224,-1.05858527201176
15.119581896823,-1.05284758645891
15.1450524535236,-1.02556268016162
15.1705230102242,-0.977053508450481
15.1959935669248,-0.908068851569441
15.2214641236254,-0.819782910390025
15.246934680326,-0.713787320514012
15.2724052370266,-0.592074353111752
15.2978757937273,-0.457010155429718
15.3233463504279,-0.311297244851669
15.3488169071285,-0.157925857405607
15.3742874638291,-0.000114251682260842
15.3997580205297,0.15876112766859
15.4252285772303,0.315243876588701
15.4506991339309,0.465881861309848
15.4761696906315,0.607314564666163
15.5016402473321,0.73636030249818
15.5271108040328,0.850099951601828
15.5525813607334,0.945953971469819
15.578051917434,1.02174984034658
15.6035224741346,1.07577754288402
15.6289930308352,1.1068312220954
15.6544635875358,1.1142357098542
15.6799341442364,1.09785751303021
15.705404700937,1.05810054803479
15.7308752576377,0.995887390734766
15.7563458143383,0.912627326381267
15.7818163710389,0.810173047535775
15.8072869277395,0.690768182175414
15.8327574844401,0.55698780561126
15.8582280411407,0.411674204766768
15.8836985978413,0.257870189403235
15.9091691545419,0.0987519142743768
15.9346397112426,-0.0624371269232253
15.9601102679432,-0.222449530054434
15.9855808246438,-0.378093828203933
16.0110513813444,-0.526290001385795
16.036521938045,-0.664120149681642
16.0619924947456,-0.788874224598893
16.0874630514462,-0.898090926695172
16.1129336081468,-0.989594128510283
16.1384041648474,-1.06164056574228
16.1638747215481,-1.11840519956533
16.1893452782487,-1.17027417289244
16.2094308296149,-1.21170711268324
16.2295163809812,-1.25056838864041
16.2496019323475,-1.2798445503134
16.2696874837137,-1.29471183066494
16.28977303508,-1.29525494309716
16.3098585864463,-1.28431348137222
16.3299441378125,-1.26348011563603
16.3500296891788,-1.23129758154601
16.3701152405451,-1.18464396399752
16.3902007919113,-1.12119821155081
16.4102863432776,-1.04056473282719
16.4303718946439,-0.943517147156396
16.4504574460101,-0.830624022566352
16.4705429973764,-0.701705637572115
16.4906285487427,-0.556426211723872
16.5107141001089,-0.395227365854244
16.5307996514752,-0.219719507182988
16.5508852028415,-0.0323836703587109
16.5709707542077,0.163865007743333
16.591056305574,0.365646548740687
16.6111418569403,0.568759581769166
16.6312274083065,0.768882966277536
16.6513129596728,0.963268683793897
16.6713985110391,1.15126865653533
16.6914840624053,1.33288063144628
16.7115696137716,1.50689944640783
16.7316551651379,1.67050879326034
16.7517407165041,1.82038992406267
16.7718262678704,1.953937369254
16.7919118192367,2.06945130164493
16.8119973706029,2.16549476927837
16.8320829219692,2.24033927718906
16.8521684733355,2.29202289228014
16.8722540247017,2.31877057777261
16.892339576068,2.31925942063651
16.9124251274343,2.29254097724162
16.9325106788005,2.23783421899869
16.9525962301668,2.15446156861188
16.9726817815331,2.04197925577694
16.9927673328993,1.90035781880536
17.0128528842656,1.73006850532695
17.0329384356319,1.53205652912215
17.0570515034927,1.25975244062424
17.0811645713534,0.952700749353222
17.1052776392142,0.614876446875077
